R1,R2,RC,RE,C1,C2,Gain,Cutoff_Frequency,Phase_Margin
75530.48,8119.77,9980.43,840.91,6.297,4.38,21.49,10.0,79.5
64022.63,7751.45,4415.85,1005.35,0.232,6.352,11.89,10.0,90.0
75812.55,22359.15,683.33,566.02,5.778,4.914,5.0,10.0,87.76
79277.2,24210.91,2729.93,1047.44,6.42,1.731,7.52,10.0,71.48
97786.93,2690.56,6083.8,1545.13,7.904,4.649,10.11,10.0,77.65
61620.7,12311.08,9638.46,1817.06,0.774,9.793,14.79,10.0,90.0
40747.7,14159.97,1484.0,1942.53,0.129,6.44,5.0,14.68,90.0
68361.81,3229.88,1654.94,882.11,7.692,2.906,5.0,10.0,74.61
16159.66,10059.95,7166.71,1980.57,2.972,9.477,11.68,10.0,90.0
90765.76,8609.98,6838.47,625.16,8.883,3.947,20.41,10.0,74.62
20744.29,13865.35,2879.81,63.6,1.931,3.962,31.88,10.0,73.8
39505.86,16868.58,8224.88,1546.85,5.897,6.204,14.49,10.0,86.84
83417.08,17883.64,1723.4,397.95,1.183,5.733,13.99,10.0,90.0
63758.11,4282.12,9294.55,152.29,4.087,2.975,34.26,10.0,69.79
45427.2,20510.74,2409.8,1851.82,8.832,4.724,5.0,10.0,77.86
52609.21,17285.01,1272.85,1594.03,6.123,3.392,5.0,10.0,79.39
86909.27,22337.8,3725.46,250.2,6.927,7.404,23.13,10.0,80.8
40600.39,11784.07,2284.49,1564.97,2.337,1.313,5.0,10.0,80.09
88268.47,22453.35,5505.94,1695.8,9.235,7.527,9.69,10.0,84.76
17932.1,21778.58,7025.04,1815.34,6.272,1.696,12.32,10.0,72.16
79911.86,11521.82,5163.75,1110.2,1.148,3.129,13.54,10.0,90.0
86279.29,10147.44,6775.77,1421.65,0.254,3.4,13.49,10.0,90.0
26363.59,23387.49,3966.74,1536.37,0.258,9.905,9.23,10.0,90.0
48731.19,18163.95,765.26,1392.85,0.607,5.939,5.0,12.07,90.0
24894.98,23277.89,9753.61,1311.33,9.125,7.798,17.9,10.0,81.97
73594.37,20127.39,8284.43,1117.74,3.648,5.598,17.84,10.0,88.91
58181.3,15623.14,1197.48,984.43,3.053,9.833,5.0,10.0,90.0
67179.1,3780.47,4767.18,1992.44,4.224,1.856,5.8,10.0,75.29
27683.83,7995.54,6532.68,708.24,4.155,6.088,18.85,10.0,85.24
29057.13,24252.22,2310.65,222.12,2.461,7.994,19.96,10.0,90.0
13734.76,8666.13,5990.89,1541.82,1.009,6.323,11.95,10.0,90.0
38986.08,3238.12,5569.66,466.96,1.175,8.98,20.87,10.0,90.0
60377.02,17981.28,2478.52,1088.75,6.032,6.047,7.04,10.0,88.17
87214.14,18616.1,1841.5,236.81,4.029,8.282,17.42,10.0,89.4
70023.47,7850.99,7710.14,1257.6,9.034,1.84,15.25,10.0,67.7
49185.67,8144.13,3564.57,1890.81,4.691,2.694,5.26,10.0,79.01
95780.81,12253.43,2818.39,1459.27,5.085,4.496,5.52,10.0,87.32
74732.07,1522.93,7509.84,468.34,9.29,8.531,21.98,10.0,78.77
93714.87,19943.75,7492.65,1943.72,5.066,4.323,12.14,10.0,84.39
57482.92,8610.13,3125.82,648.82,5.07,6.312,13.34,10.0,89.34
33301.38,21490.31,8789.4,901.4,3.695,4.019,19.4,10.0,85.27
14754.4,20263.13,7038.38,1021.33,7.133,8.077,16.69,10.0,86.69
75347.64,16873.65,3784.76,1981.9,3.983,2.083,5.0,10.0,78.1
20917.27,8797.0,4561.15,184.34,5.924,5.978,28.8,10.0,76.02
37249.76,13391.6,7403.74,1408.62,4.529,5.821,14.65,10.0,88.92
57922.38,11675.9,2510.05,755.77,5.335,4.092,10.25,10.0,83.63
60797.49,9133.17,4953.23,202.73,8.288,7.081,28.21,10.0,77.36
64052.49,21355.27,6708.8,1873.31,4.196,0.382,10.88,10.0,68.19
24962.98,12604.17,5625.24,1200.22,2.378,8.431,13.33,10.0,90.0
44176.37,20985.35,6279.12,1519.36,5.746,3.545,11.9,10.0,79.27
65547.48,3525.24,5689.02,518.75,9.381,7.951,18.32,10.0,81.89
97283.7,4384.59,2392.66,1535.0,6.963,3.12,5.0,10.0,76.31
75486.8,24455.69,4396.95,1665.53,3.153,1.96,8.86,10.0,78.78
93034.34,15106.44,5553.86,890.12,9.634,3.956,15.24,10.0,74.76
78599.09,13234.47,7910.6,1165.32,3.493,7.994,16.3,10.0,90.0
63254.53,13555.75,6712.09,1945.15,9.834,7.065,10.5,10.0,80.91
27282.1,6166.45,4552.61,1701.12,2.001,4.07,8.79,10.0,90.0
70001.71,18248.89,9756.8,917.46,9.997,9.385,20.19,10.0,80.92
66104.16,3034.73,1524.06,1345.92,0.851,4.147,5.0,19.28,90.0
64222.23,14759.77,2464.65,1579.25,7.161,3.572,5.0,10.0,77.73
54080.73,14698.45,3742.47,97.44,7.43,1.533,31.24,10.0,70.63
57579.09,22940.52,2671.43,1197.31,6.828,0.796,6.74,10.0,68.79
40099.83,13628.39,6441.7,1969.83,7.798,3.564,10.24,10.0,75.4
56738.14,4289.5,875.73,1897.0,4.771,1.011,5.0,10.0,69.74
27780.03,14746.08,2185.65,1673.26,0.636,4.68,5.0,10.0,90.0
82465.7,3191.86,3286.8,257.12,3.642,8.614,20.87,10.0,89.66
26719.93,5891.05,6991.78,1988.38,6.459,4.814,9.88,10.0,81.11
17646.97,1746.61,8820.72,1238.6,6.498,4.858,16.59,10.0,81.23
49262.14,13319.05,8085.67,484.67,2.032,2.609,25.01,10.0,80.65
69247.67,3028.78,2229.77,1364.82,2.605,1.746,5.0,14.14,84.88
49394.51,12265.47,5871.35,1720.22,4.918,2.301,10.54,10.0,76.89
34907.87,23390.68,785.22,269.04,7.313,5.723,9.7,10.0,84.77
60235.41,18274.27,3450.1,1837.05,8.543,5.959,5.0,10.0,82.81
41230.21,2857.88,8156.85,1844.4,0.956,2.28,10.88,10.0,90.0
93958.09,6381.04,4838.32,76.26,9.264,4.049,33.25,10.0,69.77
93038.06,17167.9,1924.44,1805.62,9.285,5.73,5.0,10.0,81.58
55213.46,22472.84,4666.26,1896.29,0.179,7.629,7.34,10.0,90.0
39509.56,1790.05,2381.31,123.5,5.113,3.266,24.59,10.0,75.03
76341.92,20498.83,4235.32,623.62,5.913,2.786,16.04,10.0,76.2
13304.16,14483.53,5134.42,777.56,5.582,7.332,16.58,10.0,88.77
52729.21,14106.19,3820.8,730.34,6.196,5.187,13.81,10.0,83.91
40269.11,23987.52,9401.21,1530.06,5.083,8.582,15.59,10.0,90.0
92848.23,18943.47,5844.04,748.3,3.009,2.189,17.68,10.0,81.69
11080.27,21402.85,8507.48,1915.33,1.047,7.732,12.93,10.0,90.0
59753.34,9495.89,7726.92,1990.24,2.163,1.704,12.37,10.0,85.82
76659.72,14304.74,6781.08,667.8,7.429,5.889,20.66,10.0,82.49
53651.62,15769.74,5220.44,1042.16,2.487,2.908,13.51,10.0,87.76
17686.27,8718.01,520.65,1137.53,8.314,1.101,5.0,10.0,69.51
97521.53,14685.95,6327.94,1179.84,4.095,6.206,13.75,10.0,90.0
56620.94,6679.73,3881.6,779.71,4.203,5.117,12.86,10.0,90.0
65276.76,4441.02,1618.74,373.69,8.698,4.911,10.39,10.0,76.25
31294.88,9975.29,4723.95,156.39,2.221,5.966,30.34,10.0,78.97
53514.83,18742.95,7487.76,257.38,1.977,3.787,28.34,10.0,77.79
48623.45,22988.49,9635.94,1807.52,9.856,6.735,14.75,10.0,81.57
16740.63,11985.14,4054.0,596.73,5.452,1.395,16.82,10.0,72.05
19554.43,16427.77,5655.87,199.8,1.986,7.178,28.62,10.0,79.5
85372.53,3472.89,8586.82,1265.88,1.741,5.84,14.94,10.0,90.0
31583.8,22707.13,3672.99,196.85,8.63,4.916,25.69,10.0,72.57
27546.24,14646.5,1851.44,186.6,6.038,1.364,19.85,10.0,70.07
55442.03,19728.12,3177.88,1262.06,1.239,2.855,7.85,10.0,90.0
79187.24,20066.59,9041.67,1203.22,8.88,3.023,17.27,10.0,73.12
15575.19,7155.53,2014.23,130.88,4.495,2.415,23.25,10.0,76.85
61912.71,13700.19,3627.6,947.93,9.895,9.546,11.59,10.0,86.96
20728.94,24051.51,4914.08,899.75,2.889,9.165,14.45,10.0,90.0
13281.49,3151.23,8547.58,1116.04,5.335,5.507,17.62,10.0,85.89
14746.96,17393.2,9408.28,1488.8,1.814,2.136,15.67,10.0,87.13
85074.77,24094.34,4545.2,601.46,4.453,9.12,17.12,10.0,90.0
20617.52,8213.85,9353.56,893.92,1.848,7.519,20.04,10.0,90.0
14063.62,21674.75,2033.86,1595.85,3.142,0.484,5.0,10.0,67.68
49410.99,23407.78,1990.1,1848.98,2.772,4.958,5.0,10.0,90.0
85959.41,18930.07,9517.88,1788.08,2.903,6.089,15.26,10.0,90.0
33616.75,6551.88,5341.96,981.38,9.701,0.758,14.92,10.0,68.65
47954.14,9016.02,2266.12,1065.69,0.481,0.593,5.59,33.71,90.0
13593.03,1859.42,5135.91,1081.76,5.019,4.689,12.94,10.0,84.39
50417.07,20954.88,7940.51,1744.0,6.33,0.119,12.28,10.0,65.87
61985.18,21390.67,8355.74,1687.88,6.642,0.564,14.12,10.0,66.85
61381.63,16185.05,8707.71,657.49,7.57,1.735,22.95,10.0,72.1
39918.4,9460.67,5910.92,367.56,7.634,9.109,24.1,10.0,82.74
38397.99,2843.46,8735.99,789.0,9.559,7.686,19.88,10.0,80.49
19596.13,19073.38,5345.29,612.39,7.581,4.559,18.87,10.0,77.02
43011.85,18436.63,6267.07,1904.02,8.255,4.844,10.76,10.0,79.2
18954.52,22902.46,7707.84,568.54,5.37,6.892,22.75,10.0,85.46
78993.64,18532.77,4541.64,403.35,6.611,4.796,20.9,10.0,78.3
96964.69,20888.68,1199.02,1803.98,4.833,0.733,5.0,10.0,67.79
97306.7,18902.91,3826.58,218.63,2.837,7.413,24.61,10.0,87.2
87856.4,16136.49,6427.47,557.52,3.202,0.672,21.77,10.0,69.55
64071.29,11247.19,2327.16,906.27,3.669,4.912,7.83,10.0,90.0
73077.91,22650.82,1909.66,1210.46,3.472,8.631,5.0,10.0,90.0
35668.52,16623.25,3284.27,688.96,5.378,1.262,13.14,10.0,70.43
66769.34,10560.53,805.06,1017.66,2.552,7.096,5.0,10.0,90.0
51008.46,3003.26,7562.52,437.72,5.215,0.559,22.92,10.0,67.7
53381.56,7976.92,2957.8,1169.83,9.171,9.931,6.9,10.0,89.62
78199.89,14049.44,1680.26,845.24,4.119,6.853,6.84,10.0,90.0
35372.65,7615.25,7141.73,1706.06,2.304,9.693,12.1,10.0,90.0
38623.57,6309.65,8507.82,860.68,3.534,6.715,19.63,10.0,88.61
93217.76,13657.44,688.82,915.44,8.781,2.499,5.0,10.0,73.26
15060.19,5075.69,2719.2,1204.74,9.423,9.271,7.04,10.0,89.43
53707.09,20209.84,9479.71,290.18,8.878,6.304,30.37,10.0,74.78
92152.07,12624.84,4159.91,355.75,2.945,5.802,20.64,10.0,88.68
64932.67,14772.71,9416.62,1590.96,3.94,4.348,14.02,10.0,86.72
59176.64,4537.2,3105.02,583.17,9.752,2.917,12.62,10.0,70.08
32476.98,8789.83,2571.64,1385.16,3.306,5.348,5.01,10.0,90.0
40894.79,10842.15,2534.03,239.98,1.465,3.724,20.49,10.0,90.0
86684.36,20397.11,1309.67,1652.6,2.893,8.555,5.0,10.0,90.0
60329.63,19483.83,9016.11,1977.04,9.643,0.385,13.46,10.0,66.8
56326.8,6351.46,9808.43,778.7,4.217,5.348,20.76,10.0,84.75
18962.17,15788.3,9567.83,1035.78,9.345,8.382,18.82,10.0,80.73
11442.53,6842.95,8594.27,913.29,1.13,0.373,19.19,19.94,71.82
96731.67,24717.93,8545.44,1793.67,7.684,2.895,14.19,10.0,74.71
43928.76,23850.97,6780.31,69.37,1.024,0.61,41.1,10.0,69.78
64289.18,14518.35,8349.03,1324.25,2.055,5.991,15.17,10.0,90.0
17174.36,17773.66,2479.25,1322.12,6.199,3.236,5.97,10.0,80.29
71480.29,20234.33,4185.17,795.65,4.401,9.601,14.35,10.0,90.0
93931.0,18303.96,6587.94,477.7,6.7,6.201,22.89,10.0,80.53
61809.87,17795.89,8810.33,517.38,9.737,5.662,23.85,10.0,75.96
21350.38,24005.3,6774.46,1610.91,0.622,9.181,13.11,10.0,90.0
62354.94,15314.95,8470.71,178.9,1.997,2.313,32.26,10.0,72.91
78971.25,16271.26,5002.52,1149.46,6.438,5.666,11.95,10.0,85.82
46577.49,21382.45,7314.39,648.34,8.976,5.474,20.84,10.0,76.84
89185.4,17077.38,9809.82,567.23,7.997,0.913,24.28,10.0,70.17
68381.47,18590.38,1958.14,1036.19,4.709,9.327,5.42,10.0,90.0
90932.4,6620.05,9305.75,1800.83,7.48,7.032,12.14,10.0,86.72
66115.48,9910.41,5462.46,1255.28,2.16,8.892,12.34,10.0,90.0
21815.92,4535.23,6610.57,1587.79,0.236,9.827,12.13,10.0,90.0
37872.25,13138.37,8839.76,1221.33,5.743,4.849,16.99,10.0,83.15
28161.55,11937.46,4391.71,1410.55,8.151,8.056,9.86,10.0,88.15
91794.38,24931.91,4477.58,893.19,4.391,5.818,14.33,10.0,89.24
78436.01,15669.01,5508.23,1855.66,5.736,9.774,8.9,10.0,90.0
70875.85,19874.68,681.47,1028.78,4.28,2.548,5.0,10.0,78.6
37086.97,9016.35,5218.33,1125.96,5.189,0.237,13.21,10.0,66.01
26564.03,20957.09,3265.33,1073.68,8.855,1.941,10.24,10.0,73.73
78080.6,15762.04,9315.56,666.57,4.834,1.367,22.57,10.0,67.29
52674.22,17727.82,1333.49,500.91,0.174,4.426,7.97,19.96,90.0
30321.06,8066.34,4863.54,193.98,8.019,0.866,27.9,10.0,67.66
65495.98,14167.32,9500.95,1450.44,6.215,2.28,17.45,10.0,73.29
13630.05,16216.89,9059.83,614.09,7.331,1.053,22.66,10.0,68.56
39355.32,15138.27,7162.81,808.94,9.021,4.919,19.2,10.0,75.23
52170.13,22964.65,6098.93,1843.86,2.934,2.741,10.4,10.0,87.75
23316.25,22558.54,3166.94,1154.57,5.08,4.763,8.92,10.0,85.03
98618.9,24303.62,3986.09,239.3,6.065,0.98,23.7,10.0,71.15
28818.76,17018.27,1356.28,1609.24,3.519,5.217,5.0,10.0,90.0
21731.78,24325.94,7968.03,549.45,8.476,1.388,23.34,10.0,67.89
28318.14,20979.47,3576.76,1127.78,7.006,1.084,9.23,10.0,68.25
79215.5,7499.97,6843.93,1044.46,7.361,3.169,15.75,10.0,75.98
48295.51,11258.46,3897.15,514.25,8.099,8.757,17.33,10.0,83.96
60887.43,6721.42,4911.14,275.75,2.655,7.906,24.39,10.0,86.72
11890.82,1100.73,5772.52,461.96,7.482,9.596,21.23,10.0,84.2
13098.82,5513.17,8117.6,239.81,7.761,4.656,31.06,10.0,72.38
50124.3,1097.45,2505.99,587.47,8.44,3.193,10.82,10.0,74.5
83498.97,18276.12,4288.27,1994.73,4.937,9.712,5.97,10.0,90.0
89671.5,11212.82,1735.77,834.08,5.091,3.88,6.27,10.0,84.58
17803.59,8501.79,1219.72,1734.58,1.072,0.19,5.0,25.1,70.95
58452.68,19281.3,6244.41,1120.9,8.536,8.219,14.51,10.0,85.7
92190.67,20979.68,2296.36,1349.84,5.382,1.775,5.0,10.0,72.46
44917.55,24407.19,1068.09,354.88,5.985,7.207,9.91,10.0,88.93
84660.92,16408.33,9022.43,585.87,1.302,0.25,23.29,10.0,69.48
22032.61,12076.7,5575.99,1045.36,6.058,1.199,14.93,10.0,70.32
94185.5,8326.34,1778.97,1768.23,0.516,4.887,5.0,12.14,90.0
77628.1,6335.64,1007.55,133.63,9.24,0.772,17.51,10.0,68.29
94720.1,6110.22,1638.67,1038.49,8.649,8.897,5.0,10.0,88.19
70895.55,10820.54,4977.7,149.47,2.024,7.524,30.47,10.0,77.65
42706.35,24802.87,6850.42,940.8,5.979,3.349,17.83,10.0,77.36
94436.31,1020.49,6592.16,1276.29,6.067,6.015,12.03,10.0,83.57
34801.01,5732.94,1872.02,1502.21,8.054,7.184,5.0,10.0,89.01
39895.53,5521.43,6518.15,320.14,7.594,7.578,26.48,10.0,79.16
73072.76,18210.87,4346.22,374.82,9.933,4.017,21.23,10.0,71.81
78878.47,9459.63,4915.07,966.63,3.573,8.998,13.06,10.0,90.0
93646.31,11974.26,8113.59,1996.17,1.334,9.424,11.88,10.0,90.0
28432.22,4566.98,3658.74,744.29,5.777,2.038,12.99,10.0,72.26
81819.82,10719.93,1896.49,883.68,7.664,9.121,6.22,10.0,90.0
76469.14,3476.8,8797.8,893.27,2.929,7.156,18.38,10.0,90.0
15741.51,13793.04,2515.24,207.37,2.438,8.893,22.36,10.0,90.0
44850.08,3350.52,3293.28,1559.64,8.044,4.305,5.09,10.0,78.26
35448.89,19972.2,7212.61,543.55,7.562,6.646,23.06,10.0,79.93
37404.14,14598.44,6993.73,1422.15,2.114,2.43,13.52,10.0,88.72
98465.22,18375.23,8103.8,976.43,8.706,7.536,19.04,10.0,81.82
67849.97,11044.39,2246.73,1242.97,1.434,5.859,5.0,10.0,90.0
74590.85,10155.79,3846.66,155.24,1.181,4.861,27.18,10.0,84.67
97895.59,3357.01,1695.89,1785.43,3.576,6.958,5.0,10.0,90.0
43948.16,13572.53,5639.87,525.52,8.877,5.568,20.13,10.0,79.39
82165.62,13348.05,3279.42,1356.69,6.985,7.677,7.7,10.0,87.86
49107.79,12234.45,7044.89,1606.14,4.008,8.599,13.34,10.0,90.0
88258.03,18772.44,503.27,1103.08,1.657,8.026,5.0,10.0,90.0
26259.18,20980.11,1066.99,707.8,7.163,3.144,5.0,10.0,76.27
95291.76,19018.95,4609.32,1956.91,6.032,9.764,6.58,10.0,90.0
29689.45,4452.78,9602.75,592.96,9.878,6.532,23.98,10.0,76.89
39359.85,15929.43,8963.09,1899.89,7.679,3.302,14.28,10.0,75.23
78057.3,2927.75,9943.09,354.64,1.111,0.522,27.65,19.74,73.49
45437.96,17670.93,4459.89,808.98,7.309,9.882,14.2,10.0,88.5
64739.02,10164.14,942.4,320.07,2.649,6.03,8.92,10.0,90.0
50011.62,4179.97,3406.58,54.37,9.623,2.353,36.7,10.0,68.29
76813.29,21689.22,6919.82,557.5,0.291,4.962,21.97,10.0,90.0
30549.81,15736.2,1784.06,220.06,2.46,4.036,18.87,10.0,90.0
15261.22,9513.4,3349.74,1973.37,5.04,9.519,5.34,10.0,90.0
36993.65,1737.45,1033.58,1535.22,0.883,4.977,5.0,23.34,90.0
52687.78,13895.45,5012.19,57.22,3.506,4.898,39.09,10.0,70.0
25121.8,23157.42,2484.75,486.11,5.023,7.967,14.22,10.0,90.0
41931.76,15313.12,1366.86,1356.74,4.525,3.97,5.0,10.0,86.88
45998.47,24319.61,4406.55,827.18,4.66,2.046,15.45,10.0,77.84
15165.27,4274.83,3836.64,1672.09,8.802,7.707,6.68,10.0,86.0
62497.65,14639.32,5606.42,1034.48,5.102,9.11,16.26,10.0,90.0
89590.91,20155.0,7615.87,1324.62,9.416,0.553,15.13,10.0,67.7
23656.86,13612.98,1569.4,1214.22,1.563,8.613,5.0,10.0,90.0
63802.72,3185.59,8015.69,1294.43,2.875,4.435,12.5,10.0,90.0
69826.53,14989.26,749.75,498.69,6.6,2.962,5.0,10.0,77.14
47740.12,15681.71,4709.47,777.91,2.903,0.488,14.46,10.0,70.04
73098.78,18489.02,6080.59,148.73,3.538,2.135,32.03,10.0,71.43
46965.84,19269.08,9591.49,1195.89,9.02,3.395,17.73,10.0,74.06
55417.36,19498.54,5952.27,945.55,5.432,0.8,16.12,10.0,68.5
10661.77,16922.67,2008.12,1533.4,3.413,1.969,5.0,10.0,80.4
72254.81,6179.47,5416.65,452.45,7.789,7.395,20.98,10.0,83.81
69520.84,10701.66,4259.95,901.78,0.8,6.9,13.86,10.0,90.0
13456.08,19627.12,5053.88,402.45,5.68,7.721,21.44,10.0,84.63
43142.51,23882.25,2372.42,1247.26,1.087,1.736,5.42,10.0,90.0
98112.87,2894.73,5257.86,1703.66,1.851,0.526,7.36,19.67,70.49
47866.29,13852.88,1925.38,1542.61,0.718,4.739,5.0,10.0,90.0
55175.09,8500.53,7568.41,1891.19,9.027,3.494,12.76,10.0,71.43
91893.71,6409.45,6142.11,1944.87,0.577,7.79,7.35,10.0,90.0
74553.57,13139.46,1246.01,1555.47,5.213,5.434,5.0,10.0,89.11
62386.31,15546.14,8951.34,609.27,2.327,9.319,24.31,10.0,90.0
81802.42,1234.53,6355.61,477.56,3.898,0.706,20.41,16.65,68.75
87792.96,19724.96,3503.02,922.72,4.987,3.7,11.41,10.0,83.84
51119.93,20677.17,933.6,1988.07,4.556,4.112,5.0,10.0,89.68
52759.75,24172.26,6506.15,854.7,7.506,1.346,16.95,10.0,71.12
44744.58,5335.45,4047.68,438.18,9.128,5.872,18.47,10.0,76.56
97003.55,15269.26,9122.37,1891.47,3.073,0.498,13.12,10.0,69.96
72744.96,11239.01,831.34,802.54,0.343,7.156,5.0,17.27,90.0
17490.08,9035.87,871.47,1397.25,8.95,0.471,5.0,10.0,67.45
87666.37,14575.2,9518.34,1586.9,9.79,8.747,15.02,10.0,85.2
53250.39,19777.19,9666.3,1694.15,4.39,0.744,14.97,10.0,68.98
16187.85,1553.27,763.55,1651.5,4.612,4.618,5.0,16.39,89.94
59474.55,24265.6,7302.32,1680.68,1.527,1.638,11.49,10.0,87.03
47544.79,20437.16,2604.2,1351.92,4.808,1.418,5.77,10.0,73.48
88997.45,19027.69,7163.23,837.47,3.103,7.24,18.86,10.0,90.0
28359.51,19249.3,8752.96,1351.21,9.944,7.765,15.72,10.0,81.2
84381.81,10337.46,1457.9,1681.63,1.93,7.418,5.0,10.0,90.0
60191.98,19038.89,2768.28,733.75,3.848,4.1,11.44,10.0,89.21
14914.93,10282.49,728.74,628.19,6.203,9.909,5.0,10.0,90.0
97466.08,22568.96,916.38,720.23,3.517,3.466,5.0,10.0,89.38
56135.37,5253.34,781.37,1125.0,4.797,2.528,5.0,10.0,78.15
36178.92,8016.34,8106.48,152.27,9.737,9.965,33.64,10.0,72.67
52246.62,14232.1,3333.78,1568.99,5.13,9.775,6.46,10.0,90.0
87207.2,8661.06,5185.51,320.76,9.112,5.959,24.01,10.0,75.03
37441.28,11181.69,7984.52,309.04,0.527,2.169,27.87,10.0,81.78
27340.88,12818.14,5201.96,435.44,1.286,2.461,22.03,10.0,88.41
21616.41,21552.48,4577.36,1175.01,9.451,5.257,12.23,10.0,78.92
36807.35,13556.61,609.95,606.86,1.374,7.783,5.0,10.0,90.0
80204.33,9699.04,5896.38,767.78,7.392,0.867,17.2,10.0,68.39
52446.37,6945.67,1685.06,1866.72,4.515,6.908,5.0,10.0,90.0
30473.34,10808.22,7764.16,1702.04,4.127,1.121,12.77,10.0,70.95
24956.65,13377.67,2948.51,1711.77,6.626,8.457,5.21,10.0,90.0
39945.65,18906.76,6904.78,1176.4,7.303,5.368,15.16,10.0,80.46
94593.19,3905.17,6639.12,1739.61,9.326,9.898,9.85,10.0,86.55
40872.4,6318.62,6358.42,1568.2,2.643,7.555,11.68,10.0,90.0
98931.17,10111.7,3036.04,1908.81,7.011,5.023,5.0,10.0,84.7
53670.74,9649.56,3037.35,175.52,3.489,1.498,24.94,10.0,72.95
26124.75,10401.95,8698.96,106.02,7.204,5.47,37.58,10.0,69.42
90202.61,20044.51,621.67,391.31,1.507,1.233,5.0,10.0,86.57
51431.98,8779.71,2224.47,1861.72,4.63,9.061,5.0,10.0,90.0
73870.42,13045.56,6296.62,1230.85,1.918,2.378,13.64,10.0,89.3
98534.04,15973.77,8261.94,880.92,3.431,8.667,20.0,10.0,90.0
14515.78,6572.29,3904.28,1049.79,7.185,3.109,12.32,10.0,75.27
18702.51,18248.69,6707.71,1667.73,2.41,2.297,11.64,10.0,85.92
74841.11,14130.67,5792.99,1861.76,6.88,3.112,9.29,10.0,73.68
35364.25,11722.75,1113.13,1472.91,5.01,7.105,5.0,10.0,90.0
26587.13,20434.82,6406.63,1531.7,1.011,5.3,12.96,10.0,90.0
13542.57,6843.89,8232.08,674.74,3.928,1.164,21.9,10.0,70.58
11966.2,22196.22,9928.26,960.72,8.705,1.457,20.63,10.0,69.73
79703.7,14465.17,781.58,1776.16,9.894,3.847,5.0,10.0,73.76
22099.01,15620.2,6770.55,1582.57,3.752,3.452,12.12,10.0,84.76
52094.86,22001.42,4438.22,1384.33,0.643,8.532,10.29,10.0,90.0
64530.71,20621.98,592.98,177.23,1.389,5.765,10.41,10.0,90.0
48551.66,15437.49,6336.43,127.04,7.903,1.948,34.07,10.0,68.58
12439.6,19076.5,1663.06,304.3,6.592,0.381,15.29,10.0,67.29
80515.14,11399.67,4096.39,1183.71,2.922,1.113,10.43,10.0,75.43
10946.19,14137.07,2982.99,1095.95,3.974,7.034,8.31,10.0,90.0
78570.09,2489.68,3931.05,1888.25,8.13,8.486,5.0,10.0,90.0
90397.4,3156.59,5180.61,1404.78,4.19,7.847,10.21,10.0,90.0
48955.59,20906.21,3912.49,623.25,7.582,7.92,15.86,10.0,87.29
58198.82,2432.12,5750.95,364.92,3.023,2.684,21.26,10.0,78.75
52928.51,5065.58,2767.17,1706.59,7.276,9.892,5.0,10.0,90.0
45028.78,20099.98,6535.94,946.27,4.717,0.955,15.86,10.0,68.39
89868.21,1027.5,8610.75,1324.27,5.499,8.229,13.48,10.0,89.79
90454.02,7777.7,2628.64,1152.03,6.027,1.058,6.15,10.0,67.52
40223.47,15016.93,5324.83,259.54,4.561,2.749,25.88,10.0,75.11
65356.28,15290.8,6662.55,161.26,4.715,5.005,32.34,10.0,74.35
93421.68,19651.67,5863.95,785.19,2.731,0.628,16.34,10.0,68.6
96585.26,13142.23,3973.67,755.02,9.859,4.002,14.29,10.0,73.97
55806.31,13225.64,6600.9,1363.91,9.068,3.566,14.2,10.0,73.99
50754.23,18407.45,768.34,1282.79,5.321,6.507,5.0,10.0,90.0
35082.49,12966.99,4014.11,1939.43,0.443,7.208,6.04,10.0,90.0
96298.47,15603.79,5559.82,1723.29,1.767,0.996,9.54,10.0,78.22
22853.29,22546.58,695.83,1018.34,8.554,0.477,5.0,10.0,65.62
62184.66,10634.82,5322.66,1025.05,9.315,7.781,13.56,10.0,83.58
35429.52,10243.0,6715.42,1364.55,1.697,5.327,13.13,10.0,90.0
35110.75,1085.18,7712.47,272.48,7.372,5.393,26.95,10.0,73.12
46447.17,15722.23,1577.05,1999.79,6.268,9.809,5.0,10.0,90.0
99891.36,1714.53,9910.37,1061.68,3.104,4.434,17.47,10.0,87.73
14946.97,13099.56,6258.59,1824.31,4.417,2.042,10.44,10.0,75.3
62068.76,20301.61,3950.34,1936.34,6.805,6.838,6.43,10.0,87.88
17431.49,14198.11,2866.38,1184.2,1.103,8.175,7.75,10.0,90.0
23906.87,7471.27,5942.52,251.53,1.972,5.073,26.78,10.0,83.66
49560.66,19868.04,8876.26,1168.02,0.43,6.949,16.2,10.0,90.0
55941.41,7473.21,5445.37,1215.4,9.032,5.188,12.98,10.0,79.71
33291.32,18592.76,6783.98,1588.93,5.782,4.133,12.42,10.0,80.27
38481.14,15646.2,3898.12,144.05,5.282,0.439,28.01,10.0,67.59
17827.03,5079.91,4187.45,959.31,7.092,1.82,13.5,10.0,69.72
37289.78,22723.21,3218.66,1849.4,9.885,4.85,5.56,10.0,78.3
96990.26,5815.45,7203.55,1983.03,1.805,4.026,9.83,10.0,90.0
95023.66,24750.09,3912.28,423.2,1.418,8.445,19.3,10.0,90.0
40139.05,1175.45,2311.81,1747.67,3.018,1.174,5.0,24.65,73.94
61376.85,7323.6,4009.31,335.19,9.049,0.596,21.76,10.0,66.3
91863.59,5796.65,8611.36,1690.29,4.173,0.963,11.67,10.0,70.78
